Date, Well
1989-12-20,7792.232020252631
1989-12-21,8154.394967842043
1989-12-22,8201.787080212433
1989-12-23,7894.450446957723
1989-12-24,7262.88244452826
1989-12-25,7202.193108504055
1989-12-26,8200.348081434142
1989-12-27,7587.64487846597
1989-12-28,7881.840020109069
1989-12-29,7990.79942434091
1989-12-30,7507.784450885831
1989-12-31,8279.877042336944
1990-01-01,7397.586431555302
1990-01-02,8056.44829225552
1990-01-03,8167.421808522286
1990-01-04,7585.0793282803625
1990-01-05,8052.382959934449
1990-01-06,8029.668611916259
1990-01-07,7813.744946131392
1990-01-08,7016.22863920267
1990-01-09,7478.48170127244
1990-01-10,6929.832238089032
1990-01-11,7541.81998086601
1990-01-12,7573.057098201845
1990-01-13,7916.0883626987215
1990-01-14,7153.999692727396
1990-01-15,7222.2057998195105
1990-01-16,7878.861595480306
1990-01-17,7928.138509291551
1990-01-18,7574.72324174789
1990-01-19,7924.189564049899
1990-01-20,8041.016876141102
1990-01-21,7979.089425403092
1990-01-22,7442.910516655795
1990-01-23,7011.1341508095875
1990-01-24,7774.466132376425
1990-01-25,7434.239346426093
1990-01-26,7799.056821287375
1990-01-27,7484.219676634297
1990-01-28,6968.9981402396625
1990-01-29,7021.188613134158
1990-01-30,7399.497234512362
1990-01-31,7588.054060993241
1990-02-01,7211.325358566483
1990-02-02,7998.507611415617
1990-02-03,7998.339553597959
1990-02-04,7653.43992128329
1990-02-05,4419.908664731709
1990-02-06,3952.7951981478227
1990-02-07,4718.084753875633
1990-02-08,4292.581663148457
1990-02-09,3964.0272209447226
1990-02-10,4108.16562979568
1990-02-11,4528.503457960432
1990-02-12,4438.164536719845
1990-02-13,4739.7638484271165
1990-02-14,4825.128472181056
1990-02-15,4585.258503589418
1990-02-16,4380.0424855481615
1990-02-17,4316.694754110399
1990-02-18,4130.563748572501
1990-02-19,4517.522790331741
1990-02-20,3921.6230713548935
1990-02-21,4860.140451876313
1990-02-22,3677.0655127601194
1990-02-23,3946.920396818215
1990-02-24,4171.082866623483
1990-02-25,4706.335377622276
1990-02-26,4203.2129815057515
1990-02-27,4477.593603877529
1990-02-28,4276.021848973773
1990-03-01,3730.770338314379
1990-03-02,4517.875971302459
1990-03-03,4751.476020689896
1990-03-04,4811.387790851918
1990-03-05,4030.0438090625066
1990-03-06,4734.652155468917
1990-03-07,6759.046879694618
1990-03-08,7344.064269030265
1990-03-09,6591.628443480349
1990-03-10,7570.548864055077
1990-03-11,7062.539419829931
1990-03-12,7399.805074595413
1990-03-13,7516.351900214582
1990-03-14,7504.008213742469
1990-03-15,7035.226126346806
1990-03-16,7135.430367161554
1990-03-17,7525.40588636473
1990-03-18,6672.323573596887
1990-03-19,6608.226863488925
1990-03-20,7483.482174836237
1990-03-21,7515.042306404925
1990-03-22,6555.929412783047
1990-03-23,6728.320489732701
1990-03-24,7262.007176971001
1990-03-25,6700.315821025895
1990-03-26,7664.592555246494
1990-03-27,7368.651384813285
1990-03-28,7343.6637119021025
1990-03-29,6693.488328255253
1990-03-30,6868.877153791292
1990-03-31,7326.833927780204
1990-04-01,7101.982993322341
1990-04-02,6997.827032465912
1990-04-03,6558.599240332365
1990-04-04,7382.572777314617
1990-04-05,7098.4550727585
1990-04-06,7051.574307639878
1990-04-07,5057.640184457173
1990-04-08,3987.242426816277
1990-04-09,3982.960957459771
1990-04-10,4845.95818372266
1990-04-11,4073.717195090446
1990-04-12,4472.005651182915
1990-04-13,4046.272225710401
1990-04-14,4144.147419051292
1990-04-15,4393.031768337675
1990-04-16,4373.74562235866
1990-04-17,4061.181569111667
1990-04-18,3890.5860855705096
1990-04-19,4719.408862595446
1990-04-20,4305.403436460661
1990-04-21,4647.711003301257
1990-04-22,4133.6498302595055
1990-04-23,3974.0598410079037
1990-04-24,4567.972378850012
1990-04-25,4357.867493217993
1990-04-26,4596.201027830774
1990-04-27,4342.968576458057
1990-04-28,4706.12778149825
1990-04-29,4583.452215588179
1990-04-30,4333.836851464157
1990-05-01,4261.037642606391
1990-05-02,3994.4868857416
1990-05-03,4960.415664887057
1990-05-04,4501.249011763715
1990-05-05,4677.485339252218
1990-05-06,4987.140313110234
1990-05-07,5060.238901833368
1990-05-08,6451.207256548371
1990-05-09,6444.672587785054
1990-05-10,6801.394578911742
1990-05-11,6070.893114245916
1990-05-12,6117.621435336395
1990-05-13,6316.900870320244
1990-05-14,6442.068415529983
1990-05-15,6759.672032822492
1990-05-16,5913.336615979824
1990-05-17,6511.508431860259
1990-05-18,6421.221650383855
1990-05-19,6570.176831893384
1990-05-20,5686.070143065011
1990-05-21,6609.66418144746
1990-05-22,6232.064099105576
1990-05-23,5670.553812014978
1990-05-24,5929.393692112088
1990-05-25,6073.111845099653
1990-05-26,6305.597947705748
1990-05-27,6207.812355485264
1990-05-28,6306.763665500019
1990-05-29,6169.23110334588
1990-05-30,6444.96254307161
1990-05-31,6600.368931017687
1990-06-01,5698.45461690673
1990-06-02,5779.537937810272
1990-06-03,5723.094269087668
1990-06-04,6341.71529659533
1990-06-05,7339.810261367527
1990-06-06,7400.454203075916
1990-06-07,7429.241346473832
1990-06-08,8262.858469461564
1990-06-09,8298.297870581619
1990-06-10,8140.31049174103
1990-06-11,7471.12947258551
1990-06-12,7701.789512931105
1990-06-13,7193.502716090473
1990-06-14,7305.7489079402585
1990-06-15,7437.064554273643
1990-06-16,8113.589011349479
1990-06-17,7621.753714730639
1990-06-18,7773.831938098513
1990-06-19,8156.345059976172
1990-06-20,8317.075385496335
1990-06-21,8029.905599222914
1990-06-22,8030.734213363435
1990-06-23,7513.599464008893
1990-06-24,7264.31397481002
1990-06-25,8369.18433041824
1990-06-26,7337.463178075359
1990-06-27,7287.2305056295245
1990-06-28,7952.963671866209
1990-06-29,8372.489525322615
1990-06-30,7865.640283103252
1990-07-01,8090.039620167999
1990-07-02,8180.882858865879
1990-07-03,7862.331621159024
1990-07-04,7788.927988405113
1990-07-05,7396.586286244586
1990-07-06,8238.133241244113
1990-07-07,8885.985570504667
1990-07-08,8740.615831095218
1990-07-09,8417.510874984915
1990-07-10,8690.729267255832
1990-07-11,8911.748823268274
1990-07-12,8813.00959215155
1990-07-13,8034.249220942943
1990-07-14,8368.077503882576
1990-07-15,8279.252381221582
1990-07-16,8258.413356804213
1990-07-17,9047.537117172955
1990-07-18,8273.869768915341
1990-07-19,8524.976552352002
1990-07-20,8713.204091067075
1990-07-21,9215.166639357407
1990-07-22,8152.487825977449
1990-07-23,9097.305393124716
1990-07-24,8786.90907314217
1990-07-25,8468.275743350678
1990-07-26,8423.567761463508
1990-07-27,8508.976616892483
1990-07-28,9218.555978238828
1990-07-29,8588.360010745697
1990-07-30,8072.915555953749
1990-07-31,8795.30554360534
1990-08-01,8169.476279846697
1990-08-02,8822.987283264216
1990-08-03,8967.698128635975
1990-08-04,9190.502106681108
1990-08-05,8234.401796935586
1990-08-06,8209.43653264922
1990-08-07,7844.982732786226
1990-08-08,8447.548489556239
1990-08-09,8024.712636726219
1990-08-10,8576.950716596994
1990-08-11,8635.780422032214
1990-08-12,8407.36691107317
1990-08-13,8216.886429100032
1990-08-14,7575.121486859012
1990-08-15,8140.998896869968
1990-08-16,8772.313622161219
1990-08-17,8625.256006310396
1990-08-18,8468.089168688282
1990-08-19,8458.673306700448
1990-08-20,8595.775101884215
1990-08-21,8771.191325584046
1990-08-22,7627.556600965406
1990-08-23,7996.647594922609
1990-08-24,7851.581077167893
1990-08-25,8647.53467948791
1990-08-26,8412.717174423515
1990-08-27,7675.4234868277235
1990-08-28,7631.095715947326
1990-08-29,7860.608207420566
1990-08-30,8737.605548305864
1990-08-31,8347.208106516
1990-09-01,8034.120260205261
1990-09-02,8227.311192847767
1990-09-03,8630.069596461653
1990-09-04,7613.924173243462
1990-09-05,9611.13723279676
1990-09-06,9241.910323173262
1990-09-07,9269.484007952444
1990-09-08,9778.513314705035
1990-09-09,9539.183592567568
1990-09-10,9066.613981403805
1990-09-11,9182.866591189822
1990-09-12,10090.698212067766
1990-09-13,9998.546835166693
1990-09-14,8877.517169482566
1990-09-15,9013.434561483751
1990-09-16,9810.15048571896
1990-09-17,9963.919735178564
1990-09-18,9371.75210169536
1990-09-19,9823.674284373039
1990-09-20,9541.170614984323
1990-09-21,9047.453307060734
1990-09-22,9728.614545672519
1990-09-23,8896.41658626196
1990-09-24,9071.415304349382
1990-09-25,9161.585578325803
1990-09-26,9193.429674846786
1990-09-27,8926.280335595071
1990-09-28,9253.946480903087
1990-09-29,9228.57245143302
1990-09-30,9707.989752338928
1990-10-01,9362.90087386621
1990-10-02,9173.43551824194
1990-10-03,10083.223188027527
1990-10-04,9503.176729990688
1990-10-05,7360.443424799074
1990-10-06,6767.710001911316
1990-10-07,7550.983585285304
1990-10-08,7501.2674684153035
1990-10-09,6657.3459847776285
1990-10-10,7054.885172845376
1990-10-11,6720.202881434093
1990-10-12,7622.36810377483
1990-10-13,7219.5901525038535
1990-10-14,7020.563196810121
1990-10-15,6887.812220931509
1990-10-16,7045.733611683885
1990-10-17,6980.026857059112
1990-10-18,7671.970501891079
1990-10-19,7047.346983201945
1990-10-20,6924.6351546486485
1990-10-21,7765.353650323697
1990-10-22,7530.690389307708
1990-10-23,7563.549915846663
1990-10-24,6858.924280421507
1990-10-25,7551.075698091552
1990-10-26,7666.36255659358
1990-10-27,7813.931137599946
1990-10-28,6920.181142171505
1990-10-29,6921.058302709322
1990-10-30,7346.813159009675
1990-10-31,6740.509416385423
1990-11-01,7372.393246497701
1990-11-02,6905.703988330622
1990-11-03,6909.077726252609
1990-11-04,7462.478120646471
1990-11-05,8914.793458926293
1990-11-06,7870.663913140324
1990-11-07,8905.192836054175
1990-11-08,8181.90644208605
1990-11-09,7711.548111019514
1990-11-10,8802.281680252425
1990-11-11,8948.593965512724
1990-11-12,8253.822276777284
1990-11-13,8198.645273904353
1990-11-14,7792.714076496793
1990-11-15,8166.850838057229
1990-11-16,8045.332514369495
1990-11-17,8121.643423745867
1990-11-18,8196.781461242424
1990-11-19,8818.388673540183
1990-11-20,7730.675884789721
1990-11-21,8645.368127123442
1990-11-22,8622.798362119542
1990-11-23,8016.890741937472
1990-11-24,8455.222032820644
1990-11-25,8416.954997911678
1990-11-26,8316.835926864229
1990-11-27,8110.449674099357
1990-11-28,7840.196389149503
1990-11-29,8747.61270678687
1990-11-30,7977.0418865266065
1990-12-01,8067.604631574353
1990-12-02,8628.730691226247
1990-12-03,8159.6398126939475
1990-12-04,8937.939371673747
1990-12-05,8209.489500377107
1990-12-06,4743.8338393481345
1990-12-07,5279.600372366681
1990-12-08,5065.6668727121805
1990-12-09,4417.013916316148
1990-12-10,4669.847459152979
1990-12-11,4091.224558322572
1990-12-12,5046.792069406905
1990-12-13,4252.412125639524
1990-12-14,4477.4546365124725
1990-12-15,4322.730547913143
1990-12-16,4334.13634969213
1990-12-17,4799.702680043565
1990-12-18,4885.422359630401
1990-12-19,5130.066542008096
1990-12-20,4644.1651688992915
1990-12-21,4327.163583010242
1990-12-22,4292.688713511802
1990-12-23,4891.713952055923
1990-12-24,4737.966319679143
1990-12-25,4515.802463076987
1990-12-26,5178.384816204125
1990-12-27,4398.503432270998
1990-12-28,4832.465531727628
1990-12-29,4714.599777808403
1990-12-30,4668.186510544478
1990-12-31,4809.301952794529
1991-01-01,5156.408105639935
1991-01-02,4356.39505559252
1991-01-03,4746.9352360575485
1991-01-04,4798.261139320276
1991-01-05,3120.715122541531
1991-01-06,3162.350934082799
1991-01-07,2582.8695131761624
1991-01-08,2333.6512554538554
1991-01-09,2476.9652859694397
1991-01-10,2702.0862206245492
1991-01-11,2563.399734623049
1991-01-12,3086.677572771451
1991-01-13,2354.5292282852865
1991-01-14,2992.2211632329545
1991-01-15,2849.499838391364
1991-01-16,3394.3457002085715
1991-01-17,3251.122269714479
1991-01-18,3083.2150623571215
1991-01-19,2349.608991696982
1991-01-20,3518.5411733677984
1991-01-21,2702.712033835307
1991-01-22,2925.7481723488354
1991-01-23,2357.785270771245
1991-01-24,2818.551254326148
1991-01-25,2472.0334280986876
1991-01-26,2601.2061797626866
1991-01-27,3494.1999490319927
1991-01-28,2688.1164755833624
1991-01-29,3231.0216347930714
1991-01-30,3160.4804406513945
1991-01-31,3149.8006631435755
1991-02-01,3248.5411353909994
1991-02-02,2670.553126099838
1991-02-03,3014.0135096838367
1991-02-04,2741.5591321043503
1991-02-05,3820.0608970474264
1991-02-06,3915.297283596802
1991-02-07,3453.414829164979
1991-02-08,3770.463034784719
1991-02-09,4263.221396696747
1991-02-10,3616.12683369275
1991-02-11,3579.4793113898413
1991-02-12,4342.667595152717
1991-02-13,4275.784492263738
1991-02-14,4411.755091163923
1991-02-15,3913.3722253551523
1991-02-16,3578.1032183826155
1991-02-17,3922.9389504050937
1991-02-18,4536.081169540579
1991-02-19,4107.663455775634
1991-02-20,3347.9385499342065
1991-02-21,4224.75480364394
1991-02-22,3798.2957976545417
1991-02-23,4335.496397228944
1991-02-24,3815.303211734196
1991-02-25,3853.281153140332
1991-02-26,3782.368264283229
1991-02-27,4029.8880031695053
1991-02-28,4214.627212897242
1991-03-01,3556.3852686675655
1991-03-02,4080.526752454278
1991-03-03,3398.4189887889916
1991-03-04,4242.753344058999
1991-03-05,4543.392384862305
1991-03-06,3323.219529820654
1991-03-07,4166.744339719488
1991-03-08,3985.264295493174
1991-03-09,4561.204555613766
1991-03-10,4022.275866268193
1991-03-11,3674.3878291999067
1991-03-12,4499.517792583444
1991-03-13,4207.382820997286
1991-03-14,4501.531236518688
1991-03-15,4845.280947780304
1991-03-16,3847.941757063373
1991-03-17,4410.123285647724
1991-03-18,3892.70046273388
1991-03-19,4300.074565930831
1991-03-20,4207.330930312903
1991-03-21,4550.632800201178
1991-03-22,4805.363654720045
1991-03-23,3717.680898863062
1991-03-24,4579.764077402811
1991-03-25,4712.05225993368
1991-03-26,4454.386753584258
1991-03-27,4667.510692697641
1991-03-28,3978.350586627324
1991-03-29,4360.26071796396
1991-03-30,4706.333416392797
1991-03-31,3982.103482246808
1991-04-01,4112.390424268332
1991-04-02,4240.372649630128
1991-04-03,4483.091083451774
1991-04-04,4206.325970868566
1991-04-05,4474.289450573762
1991-04-06,4290.746522715635
1991-04-07,4429.63409060155
1991-04-08,4469.901575305198
1991-04-09,4154.547215595879
1991-04-10,4320.664719324481
1991-04-11,4736.428045547534
1991-04-12,4529.835845791829
1991-04-13,4658.269487573916
1991-04-14,5372.844639165542
1991-04-15,4426.188100766154
1991-04-16,4828.367081541217
1991-04-17,4742.84059226703
1991-04-18,4540.580552932802
1991-04-19,5085.672657599545
1991-04-20,5154.24370905631
1991-04-21,4253.37206797345
1991-04-22,5258.09839848991
1991-04-23,4625.313751102495
1991-04-24,5135.573415342948
1991-04-25,4704.1446135164615
1991-04-26,5386.2431703818565
1991-04-27,5001.242362271401
1991-04-28,4243.519476146201
1991-04-29,4532.141449905182
1991-04-30,4172.48929179483
1991-05-01,4440.895699254336
1991-05-02,4615.72317264846
1991-05-03,5318.279895719631
1991-05-04,5040.917436866623
1991-05-05,4746.786776305691
1991-05-06,5315.239004413294
1991-05-07,5404.674011511783
1991-05-08,7672.94852644448
1991-05-09,7632.589135287766
1991-05-10,7776.387664451137
1991-05-11,8257.075763801991
1991-05-12,8368.999911563658
1991-05-13,8074.847033984018
1991-05-14,7786.138831346995
1991-05-15,7766.224442672535
1991-05-16,8215.967321628628
1991-05-17,7387.230569881149
1991-05-18,8220.793155262385
1991-05-19,7949.968394498029
1991-05-20,7461.970936233473
1991-05-21,8226.92017763288
1991-05-22,7767.210281580262
1991-05-23,7275.860147938907
1991-05-24,7923.517293466974
1991-05-25,7814.025614161739
1991-05-26,8234.894027305052
1991-05-27,8520.49129510017
1991-05-28,7641.538297559355
1991-05-29,8511.057553788129
1991-05-30,8145.581424039982
1991-05-31,7280.613254120522
1991-06-01,8014.456340344257
1991-06-02,8313.824863409707
1991-06-03,8524.854593134223
1991-06-04,7570.161947020812
1991-06-05,7573.14311206069
1991-06-06,7183.200107961555
1991-06-07,6900.940978191446
1991-06-08,7245.67826546404
1991-06-09,7151.405444921648
1991-06-10,6625.402434657786
1991-06-11,6623.455298331489
1991-06-12,6820.462258252628
1991-06-13,7043.13903045596
1991-06-14,7696.299448991915
1991-06-15,6903.92521961114
1991-06-16,7008.704255626463
1991-06-17,6997.050475553711
1991-06-18,7245.738700136037
1991-06-19,7614.9379898909465
1991-06-20,7855.441263236344
1991-06-21,7557.866555716741
1991-06-22,6781.895014599901
1991-06-23,6811.774994565464
1991-06-24,7398.944258599817
1991-06-25,7171.368812669687
1991-06-26,7844.08982388229
1991-06-27,6871.155619759942
1991-06-28,7437.54500374538
1991-06-29,7518.680129488861
1991-06-30,6800.406476830758
1991-07-01,7231.035693880458
1991-07-02,7865.0288617624365
1991-07-03,7499.0936082338685
1991-07-04,7148.991029213755
1991-07-05,7129.867838415745
1991-07-06,6805.678711391295
1991-07-07,6984.978846397092
1991-07-08,7532.400549104688
1991-07-09,7011.58243277292
1991-07-10,6744.783271573213
1991-07-11,7771.711672372116
1991-07-12,7716.639258937586
1991-07-13,7167.167577348883
1991-07-14,7147.042682674607
1991-07-15,6945.04241833922
1991-07-16,6864.5018466564425
1991-07-17,6869.443931659937
1991-07-18,7663.8774908338855
1991-07-19,7763.071830244336
1991-07-20,6873.2688427763605
1991-07-21,7838.953381482485
1991-07-22,7428.292789628611
1991-07-23,7050.80686547797
1991-07-24,7185.272999230129
1991-07-25,7832.7020104530875
1991-07-26,7175.10914977794
1991-07-27,7608.519772184473
1991-07-28,7135.047784944498
1991-07-29,7200.049664182441
1991-07-30,6807.785555658174
1991-07-31,7532.7156830034555
1991-08-01,7378.47011935628
1991-08-02,6844.883228502396
1991-08-03,6743.022382563037
1991-08-04,6719.422688071293
1991-08-05,8510.658311056952
1991-08-06,9235.39410174771
1991-08-07,8610.865678515283
1991-08-08,8175.101851239757
1991-08-09,9366.932208731358
1991-08-10,8498.634726591601
1991-08-11,8382.14976178116
1991-08-12,9115.750505012387
1991-08-13,8871.61780259141
1991-08-14,9025.190336705566
1991-08-15,8832.850198918524
1991-08-16,9356.099663326318
1991-08-17,9171.300430005462
1991-08-18,8665.982733671057
1991-08-19,8331.714716040395
1991-08-20,8400.939737272562
1991-08-21,8754.926032955096
1991-08-22,8894.761003661453
1991-08-23,8543.13799825784
1991-08-24,9398.774799699782
1991-08-25,8396.744431732519
1991-08-26,8389.325859589682
1991-08-27,8516.44273489803
1991-08-28,8191.4685133644225
1991-08-29,8639.3771924509
1991-08-30,8375.724499161002
1991-08-31,9328.946775589848
1991-09-01,8602.079937003457
1991-09-02,8365.373611604378
1991-09-03,8908.072619610519
1991-09-04,8891.86809534627
1991-09-05,8426.971776915801
1991-09-06,8878.662583836662
1991-09-07,9425.880667690473
1991-09-08,8946.437687340398
1991-09-09,9213.226049389163
1991-09-10,8634.54678684268
1991-09-11,8736.783901589572
1991-09-12,9401.628212641903
1991-09-13,9369.35614859893
1991-09-14,9515.357030148714
1991-09-15,9499.592811537672
1991-09-16,8352.50679213888
1991-09-17,8782.111954983264
1991-09-18,9080.139504033306
1991-09-19,9503.02890599339
1991-09-20,9216.171263043003
1991-09-21,9248.007026783871
1991-09-22,8817.168671755828
1991-09-23,9236.960222170535
1991-09-24,8646.338110488841
1991-09-25,8927.782665512821
1991-09-26,8764.747070031031
1991-09-27,8934.152484294425
1991-09-28,8797.30782874165
1991-09-29,9186.58035401516
1991-09-30,9313.412069260976
1991-10-01,9386.809192897146
1991-10-02,8770.215193272186
1991-10-03,9243.385642418192
1991-10-04,9359.57688012688
1991-10-05,11581.70148340416
1991-10-06,11119.197529152996
1991-10-07,11359.311875841055
1991-10-08,11603.479666544585
1991-10-09,11040.008061436498
1991-10-10,10567.996850088715
1991-10-11,10553.120568078943
1991-10-12,11537.34572710662
1991-10-13,10948.746684802256
1991-10-14,11293.60961859032
1991-10-15,10672.133934679296
1991-10-16,11326.334688945859
1991-10-17,10918.514293607552
1991-10-18,11290.50628158859
1991-10-19,11384.042854035535
1991-10-20,10602.708420838951
1991-10-21,11056.48833349035
1991-10-22,11145.35639906018
1991-10-23,10749.10698675694
1991-10-24,10445.379917255215
1991-10-25,10453.51504367736
1991-10-26,11204.92767132141
1991-10-27,10863.162145438755
1991-10-28,10731.813719449614
1991-10-29,10586.50702251637
1991-10-30,10589.49546068556
1991-10-31,10511.28463179792
1991-11-01,11582.685169290222
1991-11-02,10813.547369351912
1991-11-03,10817.977531341332
1991-11-04,10435.51128178644
1991-11-05,8753.581211804298
1991-11-06,8642.542967350431
1991-11-07,9424.857162100852
1991-11-08,9419.685638960786
1991-11-09,9735.302260304625
1991-11-10,8949.00010221957
1991-11-11,9253.68444062299
1991-11-12,9600.390610196477
1991-11-13,9181.526962346108
1991-11-14,9216.866869258649
1991-11-15,9119.718505800298
1991-11-16,9150.011764019991
1991-11-17,9624.918726603566
1991-11-18,9719.498095084251
1991-11-19,9707.891594094619
1991-11-20,9902.851326350343
1991-11-21,9644.707157019826
1991-11-22,8720.418785174546
1991-11-23,9710.952169838147
1991-11-24,8934.841508453186
1991-11-25,8861.691682143604
1991-11-26,8786.179186872117
1991-11-27,8669.36815963406
1991-11-28,9580.394686082447
1991-11-29,9912.695372839584
1991-11-30,8821.444131981034
1991-12-01,9506.918390605239
1991-12-02,8682.539339891318
1991-12-03,9396.746928203243
1991-12-04,9378.164013980266
1991-12-05,9245.827920103862
1991-12-06,9383.249746087778
1991-12-07,8631.245284028544
1991-12-08,9296.020909886323
1991-12-09,9598.396960398813
1991-12-10,8973.987692163764
1991-12-11,8843.472344396872
1991-12-12,8609.772884629301
1991-12-13,8658.604589127197
1991-12-14,8672.364444627263
1991-12-15,9089.517392869891
1991-12-16,9732.801528598196
1991-12-17,9496.704130523378
1991-12-18,8804.41167530206
1991-12-19,8841.144433684836
1991-12-20,9598.339550258132
1991-12-21,9467.084505032228
1991-12-22,8702.001361102823
1991-12-23,8910.881590638912
1991-12-24,8915.032463586635
1991-12-25,9374.15735487365
1991-12-26,9203.31702252462
1991-12-27,8765.422447274646
1991-12-28,9020.176334734673
1991-12-29,9314.330973452794
1991-12-30,9118.842555931162
1991-12-31,8728.510626355357
1992-01-01,9645.299373298356
1992-01-02,9292.651694718279
1992-01-03,8680.647268940877
1992-01-04,8729.904649059745
1992-01-05,9367.486911410007
1992-01-06,9296.921923281947
1992-01-07,10279.974981569798
1992-01-08,10298.156528445836
1992-01-09,9513.330018345052
1992-01-10,9201.872449511397
1992-01-11,9688.06486158003
1992-01-12,9460.89855435299
1992-01-13,9058.046634059407
1992-01-14,10242.309377340996
1992-01-15,9731.209166872279
1992-01-16,10314.990869264955
1992-01-17,9948.810909687989
1992-01-18,9433.223543229844
1992-01-19,10285.119253381614
1992-01-20,9718.165812546958
1992-01-21,9993.684745196937
1992-01-22,10114.22532209906
1992-01-23,9823.915794821467
1992-01-24,10120.482249591172
1992-01-25,10119.101033640653
1992-01-26,9709.2878205111
1992-01-27,9419.781646167328
1992-01-28,9906.591674851046
1992-01-29,9864.853993355315
1992-01-30,10147.790887947764
1992-01-31,10194.62256211797
1992-02-01,9924.166392409255
1992-02-02,9546.075422563545
1992-02-03,9094.24126365729
1992-02-04,9732.198421559517
1992-02-05,9331.741322935637
1992-02-06,9012.790710252104
1992-02-07,9927.248909072381
1992-02-08,10233.732264674298
1992-02-09,9106.944058403145
1992-02-10,9691.22616048391
1992-02-11,10210.457544986886
1992-02-12,9572.520299101367
1992-02-13,10084.898446022984
1992-02-14,9822.284626964809
1992-02-15,10144.28829113774
1992-02-16,9427.788963647838
1992-02-17,9661.198315854283
1992-02-18,9712.989167189928
1992-02-19,9297.99198445486
1992-02-20,10064.575851486434
1992-02-21,9127.07128857771
1992-02-22,10152.27743082618
1992-02-23,10026.86668321013
1992-02-24,9546.761624060899
1992-02-25,9426.05334777695
1992-02-26,9204.66573307076
1992-02-27,9118.40088252716
1992-02-28,10259.92471520468
1992-02-29,10001.743576025032
1992-03-01,8997.341761265232
1992-03-02,10130.15153668419
1992-03-03,9699.22627400111
1992-03-04,9970.489351952121
1992-03-05,9608.053059648244
1992-03-06,10345.76186299457
1992-03-07,10281.82708692118
1992-03-08,10202.444737899865
1992-03-09,10560.166461805506
1992-03-10,9585.4773145613
1992-03-11,9890.63550598231
1992-03-12,10196.960558837121
1992-03-13,9616.776880122085
1992-03-14,9886.728543465395
1992-03-15,9550.864925889482
1992-03-16,10641.696430858608
1992-03-17,10684.4316893718
1992-03-18,10615.57947900812
1992-03-19,10248.381067111537
1992-03-20,9664.995974645217
1992-03-21,9676.138063209748
1992-03-22,10497.194824437393
1992-03-23,10412.092383162857
1992-03-24,10140.58852548596
1992-03-25,9834.587942293652
1992-03-26,9534.834003941394
1992-03-27,9527.02708218817
1992-03-28,10206.883218433191
1992-03-29,9917.069927631443
1992-03-30,10512.198605960568
1992-03-31,9521.071334144266
1992-04-01,10278.459924071416
1992-04-02,10414.025503842215
1992-04-03,10617.341611798109
1992-04-04,10173.030683576408
1992-04-05,9740.225265203157
1992-04-06,8832.64961574913
1992-04-07,9704.18871821114
1992-04-08,8853.84702138585
1992-04-09,9149.84954927604
1992-04-10,9534.555523729712
1992-04-11,9829.27157430075
1992-04-12,9833.947335850133
1992-04-13,9732.809172361618
1992-04-14,9079.773722245129
1992-04-15,9737.166262628372
1992-04-16,9487.893821373744
1992-04-17,9956.75531447678
1992-04-18,8722.830826770547
1992-04-19,9704.681408253527
1992-04-20,9423.872063667666
1992-04-21,9863.299218211827
1992-04-22,9216.541584287237
1992-04-23,8907.21336006783
1992-04-24,9366.840467071863
1992-04-25,9118.202877241802
1992-04-26,9604.668222171997
1992-04-27,8717.956100829902
1992-04-28,9126.087015242962
1992-04-29,8881.66799300193
1992-04-30,9684.260792005165
1992-05-01,9088.48030760092
1992-05-02,9463.68063953715
1992-05-03,9175.179185614124
1992-05-04,8772.039282796331
1992-05-05,8898.19452624818
1992-05-06,9709.396085160542
1992-05-07,9973.370513194737
1992-05-08,9583.744522998277
1992-05-09,10125.073694569955
1992-05-10,10235.465545822342
1992-05-11,9296.742256409038
1992-05-12,9371.767661930482
1992-05-13,10288.598489373633
1992-05-14,10366.788375096774
1992-05-15,9384.026416248174
1992-05-16,9804.090883733548
1992-05-17,10419.606036176176
1992-05-18,9223.888869977945
1992-05-19,10226.288403803146
1992-05-20,10021.524217371358
1992-05-21,10011.108459698633
1992-05-22,10050.972760633575
1992-05-23,9550.590714059053
1992-05-24,9672.562545583416
1992-05-25,10217.966105936794
1992-05-26,10501.017039025843
1992-05-27,9318.095084129995
1992-05-28,10193.415405037953
1992-05-29,10275.162288068424
1992-05-30,9653.423551842476
1992-05-31,9822.67402757105
1992-06-01,10398.591293717816
1992-06-02,9966.843550926591
1992-06-03,9303.598245383453
1992-06-04,10462.536487364687
1992-06-05,9882.641515864321
1992-06-06,10555.838880307945
1992-06-07,9669.94422393352
1992-06-08,10499.947668768027
1992-06-09,9926.250164886242
1992-06-10,9619.007520738318
1992-06-11,10175.147482938328
1992-06-12,9683.232475992827
1992-06-13,10707.903628156988
1992-06-14,10297.713554178252
1992-06-15,9563.281901825243
1992-06-16,9766.491846894807
1992-06-17,10126.062478403635
1992-06-18,9757.238197709175
1992-06-19,10000.157124740232
1992-06-20,10121.072888654766
1992-06-21,9940.749836210252
1992-06-22,10519.877801791172
1992-06-23,9857.021624923062
1992-06-24,9732.62960138064
1992-06-25,10619.204197842393
1992-06-26,10527.63073366258
1992-06-27,10794.210444485792
1992-06-28,9894.657629347923
1992-06-29,10414.790034574242
1992-06-30,10373.16752537366
1992-07-01,10023.169227424158
1992-07-02,10603.510016688342
1992-07-03,9739.203826530022
1992-07-04,10835.29565123698
